caseid,tname,tid,nan_count_per_column,zero_count,size,samplingperiode
4147,Primus/CO2,3e8c6dffb5efc11e842c72fb4b82286e7720d864,176,0,421676,0.2
4147,SNUADC/ART,c285d990aa8ee63bf50eb1a98250c2002d885a49,1061,0,3373401,
4147,SNUADC/ECG_II,49f1f950c027846135f0de302972d1edd2c7fb2f,1061,0,3373401,
4147,SNUADC/ECG_V5,38e3362a415fc4b2573a9061f946a0f15686c99c,1061,0,3373401,
4147,SNUADC/PLETH,99472a70f4e16749b7b03b2b5673dbe9a07472c7,1061,0,3373401,
4148,Primus/AWP,9d253a017216315dd05f005d272d39e20e1f165f,6825,19076,1076774,0.1
4148,Primus/CO2,ac8ccbe95c603efd8422b4efdbaf7f8f41297433,4154,102210,1076774,0.0
4148,SNUADC/ART,73c0e7ad57c6a84f146efd3dedab1df125a155e5,31415,0,8614188,
4148,SNUADC/CVP,68e080db8b45cff2b2f36bac5b0cee6e599e12da,31415,0,8614188,
4148,SNUADC/ECG_II,4c4c80e085cd9e6290080fedabb2ada3bf6b1a73,31415,0,8614188,
4148,SNUADC/PLETH,0f31b0cd430f886d761cfd858c414c2c280a3d48,31415,0,8614188,
4149,BIS/EEG1_WAV,0cfb32e4be14c2fcbc3a17983542002ba3def7ff,281,1280,1707417,
4149,BIS/EEG2_WAV,977ee6aa4785db6eeb823137066f6338584f2ec8,281,1832,1707417,
4149,Primus/AWP,632d35ed68330993c76787598689234bf8b36ea8,2716,30390,833700,0.5
4149,Primus/CO2,f1742abf73ea9a855ff7f7337836f74d5b3eef1d,120,44612,833700,0.0
4149,SNUADC/ART,a59d23c6510672b2ea0eb65f0fb236c28c729d27,372,0,6669595,
4149,SNUADC/CVP,12137e3583dc73ab9976b7628d59c5c00ad7baa4,372,0,6669595,
4149,SNUADC/ECG_II,f2492994b4b32b409b531cd983374f67d3bc74b5,372,0,6669595,
4149,SNUADC/PLETH,2b406f618c0211b90c6971c13e16aa8f406c47f3,372,0,6669595,
4150,BIS/EEG1_WAV,eb7037b4bcbefa78236b7fe3ca60c44d343110eb,4946,1438,3920400,
4150,BIS/EEG2_WAV,33ee2d7a80807bab69a26f33ce7eb4e17f019919,4946,1633,3920400,
4150,Primus/AWP,be39a7c8ee0d6c69d04297476746708f84fcc131,11208,1450,1914258,0.3
4150,Primus/CO2,5eb46623f313b85bf18daf30aae0f76fb4d97bb0,2418,105837,1914258,0.0
4150,SNUADC/ART,de636f52bb9ffbb8a32718a0cebe7c7fc5b60892,84121,0,15314061,
4150,SNUADC/CVP,503515bcf5f964ad435c15377a790d3a34a3a9b8,84121,0,15314061,
4150,SNUADC/ECG_II,9b684a16b1ee6cd79b3db809a7a7d51a71b083e7,84121,0,15314061,
4150,SNUADC/ECG_V5,734958db427b756016b243f04c6f436bcefcefd2,84121,0,15314061,
4150,SNUADC/PLETH,a4e02472a0a287ffdd916af03301fb3a2cb024bc,84121,0,15314061,
4151,BIS/EEG1_WAV,5c7460a9dc195a4b8b865cb390e2e47d3627571e,2505,844,1765177,
4151,BIS/EEG2_WAV,3d3f0ea47e6113b98c4d3396bc871070f95d575a,2505,386,1765177,
4151,Primus/AWP,07ab4d5d74363c84e7731f48581c0ece500633a6,4113,0,861903,-0.6136
4151,Primus/CO2,7b915379c3afafb950cda0bf62a25782a0b754e3,1383,50831,861903,0.3
4151,SNUADC/ECG_II,60c3189f9a47cf0d1c66ed065cd2b52bf63edc17,9254,0,6895222,
4151,SNUADC/ECG_V5,f985249caf7d542759ba1ed731fb73017efc14f7,9254,0,6895222,
4151,SNUADC/PLETH,2abd54e90c668e47eed97e6d7cb6e17b4e1fd3f8,9254,0,6895222,
4152,BIS/EEG1_WAV,c8622676cf4b46f5a6995cd03a42fcafb6b6cf92,3766,622,806726,
4152,BIS/EEG2_WAV,3cf481320688b1decd7c88c7c2dddecef2f35fdf,3766,537,806726,
4152,Primus/AWP,f38590ddb575a91f9fee33a3e110b00f3684ac6d,3130,13061,393910,
4152,Primus/CO2,e3f82e28cda809b2da38e54911f6458d52b48b86,1870,31803,393910,
4152,SNUADC/ART,83de91eb9a30a67d89858487505482d698a512c0,14265,0,3151273,
4152,SNUADC/ECG_II,b92452dc66719b5cd75437614f17c79e0cdd2d8d,14265,0,3151273,
4152,SNUADC/PLETH,d763df5d164af96e7f96f9caf29fd9cbf8c91c69,14265,0,3151273,
4153,BIS/EEG1_WAV,2dd19d4adadc00d94e842fc16905b0ca647ff389,2618,390,1221946,23.45
4153,BIS/EEG2_WAV,b1b99eb25be198b691aab962c4901b3dbec4d21a,2618,290,1221946,24.55
4153,Primus/AWP,51cc38296b17d1e043918f8346c6fddcfad172a5,2610,3311,596654,
4153,Primus/CO2,c672c3ce601b3732688169d6dbeab61d2c060ad4,104,70444,596654,
4153,SNUADC/ECG_II,46e2a663e8c2f743aefa1962f1ea89102c369551,429,0,4773225,
4153,SNUADC/ECG_V5,40af0256f2332def708f54284ef9dadb26b34c74,429,0,4773225,
4153,SNUADC/PLETH,0fdd6f5909aef10428b3ac499d60efd39749111d,429,0,4773225,
4154,BIS/EEG1_WAV,b761b166ec9679878ea48659b1195c61f22b06c6,2896,774,1563168,
4154,BIS/EEG2_WAV,c9870cb481fc0961216beed26c04cc7cfde91308,2896,703,1563168,
4154,Primus/AWP,54d83d820d26fe3fa983b487988a194708b71093,4834,31918,763266,0.5
4154,Primus/CO2,de5e862fe38ca3137623d69dda62ba7c7ec126d2,2046,49237,763266,0.0
4154,SNUADC/ECG_II,a30eb01a121ce5f260f77767020ca73a9585e5f6,11062,0,6106122,
4154,SNUADC/ECG_V5,cb828a857cabd114f223082beeae50f7854f1c85,11062,0,6106122,
4154,SNUADC/PLETH,a5b2a6ddd62c174f988b27c4a506ff39909e8766,11062,0,6106122,
4155,BIS/EEG1_WAV,7341ad3013637a2c6a613dd060a182426a0924ff,649,393,784217,
4155,BIS/EEG2_WAV,4a09e9909831ebf204694706d9d69b1982696100,649,610,784217,
4155,Primus/AWP,143fff634da989a50187562b4f97be01a36276f0,389,2306,382919,0.1
4155,Primus/CO2,f43fd37f67191808b38fc6f7189970af428629e0,389,4677,382919,0.0
4155,SNUADC/ART,02e974f738d54200f850c911ffea8725437857f0,2350,0,3063347,
4155,SNUADC/ECG_II,d6e898edbd2df1c7e12f6a4b0a5d290a9679931d,2350,0,3063347,
4155,SNUADC/ECG_V5,74a534fae7c4990213db987d2391d81393d925f0,2350,0,3063347,
4155,SNUADC/PLETH,6ec15ba1f2307870d37798cba96ca712f04172a1,2350,0,3063347,
4156,BIS/EEG1_WAV,5f20f342aae57649edd9afa32ba1c146f854ac4b,371,271,625632,
4156,BIS/EEG2_WAV,753876c47e2c339f5ed2a9e4138850082a9ea2ce,371,362,625632,
4156,Primus/AWP,fcbae5ecb22a9f3929355783ff91d0d2f7c857c8,1542,1696,305485,0.1
4156,Primus/CO2,5f431c4dfe0073e1836faf14d6f04b342a289592,205,24943,305485,0.7
4156,SNUADC/ECG_II,5c56187755116ae21cf7704bbfd314458cbdd9d3,1176,0,2443874,
4156,SNUADC/ECG_V5,bde6b874760bd9eb1c35863e1eaded40c5d94cb3,1176,0,2443874,
4156,SNUADC/PLETH,8c3a9fd36b42e32ccfd8d50b671e7bcecf3cc6aa,1176,0,2443874,
4157,BIS/EEG1_WAV,10455fe00ca3fb10fc125b69da2b42b4a11aca78,2319,742,1447103,829.9
4157,BIS/EEG2_WAV,683addf3ca0a19bc13eb9af0232224f6ae6dedda,2319,772,1447103,-1304.3
4157,Primus/AWP,201e2edf400610b991d4d2f43c2dd881e9f08c86,2888,0,706594,
4157,Primus/CO2,f7a3c022d1783136ad2372ae6e6b4345b08d68de,154,6497,706594,
4157,SNUADC/ECG_II,8087fb13d66da998f00f85bc7ba9001df058a64c,390,0,5652745,
4157,SNUADC/ECG_V5,727992c018cb032a2b8bd376990002cb89032099,390,0,5652745,
4157,SNUADC/PLETH,36e0df78a1b7fe98b14b09caae4e0b2c46e47a26,390,0,5652745,
4158,BIS/EEG1_WAV,8ae73fb9e0bcd39a56437e81a5b18d50bbf33129,212,609,1712484,20.55
4158,BIS/EEG2_WAV,55231e01d5067a2e771c924c04511557c7085cbe,212,160,1712484,27.7
4158,Primus/AWP,92eded2946c7175da71c2fb60bc746b8540ce302,1544,0,836174,
4158,Primus/CO2,c5e95626aeda96903c1c1aec320dc43ba1aebb7e,194,23043,836174,
4158,SNUADC/ECG_II,22ab848fcdee6a7cd45bd9bdab8a0a1530c35264,336,0,6689390,
4158,SNUADC/ECG_V5,7debfa4de03538b00a80e33ed4d5b42e5d757d66,336,0,6689390,
4158,SNUADC/PLETH,a36bb1e7e306300970896e0a903f40685c6d2093,336,0,6689390,
4159,BIS/EEG1_WAV,c81574f474514917ee4a3ae48c8bccc4a5669cf4,2717,266,830733,
4159,BIS/EEG2_WAV,09cf815c3a68dbddf8adab30d9d299cbb6dd7448,2717,298,830733,
4159,Primus/AWP,820f9175bf3551ecc2cca271998273e661063ecd,2560,545,405632,0.5
4159,Primus/CO2,3b9dbc7c52f7c3ff60407d5ff6cfc82dd994c1a0,1322,28051,405632,0.0
4159,SNUADC/ECG_II,8abbe1901f11b430e486b1014e0c32b5b0407f4a,10352,0,3245049,
4159,SNUADC/ECG_V5,2783d991f4015a991994d4173dec1eec7ca21f97,10352,0,3245049,
4159,SNUADC/PLETH,e739becf3faffef59b9eb2b43d7a7ecca82d1d5d,10352,0,3245049,
4160,BIS/EEG1_WAV,7d1aeda536dd02ed96894f5b02fcaa70b330f7f8,282,479,1353338,
4160,BIS/EEG2_WAV,c244727b184bf63e1bd7529d036c78fccc3cd95c,282,296,1353338,
4160,Primus/AWP,692cd836c9ef8656d19082852252eff03a59792f,3445,12553,660810,0.1
4160,Primus/CO2,ed9198b53e3efa6b67dc9453dc127b6eed006e7a,750,13757,660810,0.5
4160,SNUADC/ECG_II,b62abaefafebeb5d0cdc9610b6fd0aaa83376417,820,0,5286475,
4160,SNUADC/ECG_V5,7a0cfe97e7a874ef837b82f3decec26bedcfd2e6,820,0,5286475,
4160,SNUADC/PLETH,acd90219569d12dbc1ab5c87597ea50451b882d9,820,0,5286475,
4161,BIS/EEG1_WAV,3f37260b01c93ba90d95f7c59799b627fbf8cb25,173,274,869389,23.45
4161,BIS/EEG2_WAV,0363c275718cda32a391d73823cea3aa48132897,173,208,869389,24.45
4161,Primus/AWP,1e34bdbd4b75a5df04545dd5400ded4ce61fae25,1358,1190,424507,
4161,Primus/CO2,c82b8b08e39483c79ec2903b55b29779521e61d3,97,84442,424507,
4161,SNUADC/ECG_II,3a2f7e9cd5d067e9ed2287357afa9294e5b408a4,454,0,3396051,
4161,SNUADC/ECG_V5,c075c4bde104880c309340d5c86f12dcdd2220b2,454,0,3396051,
4161,SNUADC/PLETH,7baeb25da2c47cef0e5339f265093f1e77cda42e,454,0,3396051,
4162,BIS/EEG1_WAV,1b16d73180f4154bd3e50caea90c647e66d5509c,670,955,2052750,
4162,BIS/EEG2_WAV,005ca606a618e84db645e631af72bf7e2c698850,670,1561,2052750,
4162,Primus/AWP,63b8eb5f1fcd3f86286ca85f8f8e7c372987f724,3027,3518,1002319,0.0
4162,Primus/CO2,e9f9ce729b54c8e5091301bba83a12f00bd9b31a,439,54392,1002319,0.0
4162,SNUADC/ART,f226ae718d49be03d26848878464996bdb71db9b,2060,0,8018552,
4162,SNUADC/ECG_II,c37f1643fd1f15d74918472f752d508d29ef4a7b,2060,0,8018552,
4162,SNUADC/PLETH,e4d710b5d13ff937f2a2a1e7b1fb450050a708f1,2060,0,8018552,
4163,Primus/AWP,c70640fd22273ec5bccf701e6bead1f22d40a951,3525,35266,628245,0.0
4163,Primus/CO2,f05794425fb15341eb4243c624baa1d005c52d47,2205,64937,628245,0.0
4163,SNUADC/ART,cb38047c9b31e213a03aded0276189dc451f7808,16864,0,5025960,
4163,SNUADC/CVP,50ebf3a4158e04623485d303006af8b4d0d5fe76,16864,0,5025960,
4163,SNUADC/ECG_II,5077b678d7ba936e42e6dca642f9de2802f26d1e,16864,0,5025960,
4163,SNUADC/PLETH,3c7f3646313a81a51b759ad210f70b2eb4eac35c,16864,0,5025960,
4164,BIS/EEG1_WAV,13a19aef786d07b271a90158eb57961e154c3881,2600,539,1177160,
4164,BIS/EEG2_WAV,7afc1a3c3e8f0f66f36a76aab85ef94fa4b8b6f9,2600,696,1177160,
4164,Primus/AWP,fd1c91a4d7a734e59f47b35b71e04c54c59e9434,4065,1739,574785,0.1
4164,Primus/CO2,75b47dc2c00b43dd3a014b8dfd90bcd652e4522e,1335,60823,574785,0.6
4164,SNUADC/ECG_II,3899af262d4c64af99417433536a537b71f4dbde,9924,0,4598279,
4164,SNUADC/ECG_V5,9c340d27e0b223d50ba4cb2a57a99ff2c8008030,9924,0,4598279,
4164,SNUADC/PLETH,58a08d25f9783a01542d49ecd192859a513983a7,9924,0,4598279,
4165,BIS/EEG1_WAV,1cb3a60f124cc34d0891b0fce16b14c3342413f5,2738,385,792194,
4165,BIS/EEG2_WAV,bb19b89b698719d7947cb4f4ee2f220a16bbe84f,2738,725,792194,
4165,Primus/AWP,38186f2eaae74cb9c4f3889688c29abe283bdb02,2754,15277,386814,0.1
4165,Primus/CO2,75719ff609519d821757475eba7883e25144dfa2,1434,70989,386814,0.0
4165,SNUADC/ART,a2b9040e78606ad5e3de95e561b5eac96e3bcf80,10309,0,3094507,
4165,SNUADC/ECG_II,251e873bc18924932b697e321b26928404dd8349,10309,0,3094507,
4165,SNUADC/PLETH,525e9a3bcf10cc66766ba9a08a1d25863572d44f,10309,0,3094507,
4166,BIS/EEG1_WAV,bf447a4d345692d81cdeaf66945d56782079d913,157457,2431,3914769,3.45
4166,BIS/EEG2_WAV,873b259ea894e160b9824f91cf4ec2235caacf15,157457,3515,3914769,-0.25
4166,Primus/AWP,8aa7a41114ca20a14ab8337b87cdb226406f1994,80949,36331,1911508,
4166,Primus/CO2,50f09d1ee2e73f3bc9b14a37af35969a95eba61c,77038,42195,1911508,
4166,SNUADC/ART,eacfdf090f280aa644e281df31b4eb5c1c9a0bc0,613886,0,15292064,
4166,SNUADC/CVP,8e6c4a8516d7c7cbe2e09c69b43776c0f74e15d8,613886,0,15292064,
4166,SNUADC/ECG_II,813675006242bdaf91d591bdabff41d73df5a53c,613886,0,15292064,
4166,SNUADC/PLETH,0003347ffe5ff703a3126ac287d7e176021c5e35,613886,0,15292064,
4167,BIS/EEG1_WAV,4b0322c9fd3a8a2a8301a87ebd6aeeb4d87e44e8,2461,1842,2509213,
4167,BIS/EEG2_WAV,6a53171c273bf61855eda62134d882b4ca06c94b,2461,2468,2509213,
4167,Primus/AWP,f15b6148cf2f20d7b31e877f4f4ee68ae6f18a28,5505,0,1225202,
4167,Primus/CO2,4859951e8939efa85f7339f120c3505b530d3cfd,1382,21831,1225202,
4167,SNUADC/ART,e93ab2b0269124bb9ec88853e36ec6a0b2e376fd,9271,0,9801612,
4167,SNUADC/CVP,54eb5c6825eec2449c3c2f88823e0a6c12e5a4ef,9271,0,9801612,
4167,SNUADC/ECG_II,3bc398cda9da3be615d14f42a1e6a775f194f6ef,9271,0,9801612,
4167,SNUADC/ECG_V5,05d097d521dae98a01c76107baf27a5bc70bfd8d,9271,0,9801612,
4167,SNUADC/PLETH,1b5e49117f9bb82df46d53b3179b5b40d082097e,9271,0,9801612,
4168,BIS/EEG1_WAV,1cae8bd20df33b78a0c9d95d9842890b74d3453b,2632,1076,2584280,
4168,BIS/EEG2_WAV,f314f55b1cac543cb2a0163f31d881fb6c291a1e,2632,1174,2584280,
4168,Primus/AWP,077115e2b4dd9f6219ae21a4e0d323c63cad9292,5544,39909,1261856,0.1
4168,Primus/CO2,c4a222769668de7b24a516ce9229102bad87263e,1496,101992,1261856,0.2
4168,SNUADC/ART,525164d5eb5b4345aa28b94c450aa16a555cccdb,9931,0,10094842,
4168,SNUADC/ECG_II,05963628a3af424e5424f3bfe7e3b8df11ba40b2,9931,0,10094842,
4168,SNUADC/ECG_V5,b6777b0abe89a09beb4870a8f61d6ac9c7e67be5,9931,0,10094842,
4168,SNUADC/PLETH,88651741a6e751a157c6088393a3c9500c3cc0a6,9931,0,10094842,
4169,Primus/AWP,080144add8f29022f34419849e56bde5b6d4b517,3460,21310,607330,0.5
4169,Primus/CO2,f368fe4e5f35bf8c14f7eec2be6a961c331187fd,2140,19550,607330,0.2
4169,SNUADC/ART,f3c08b8550b9005af1e483910e7f004b2ff900d9,16499,0,4858633,
4169,SNUADC/CVP,549e2077917b94e65890673a52fcc89e789f2789,16499,0,4858633,
4169,SNUADC/ECG_II,affe8e1e6d079ad471e886a5a45952c1a0b3998f,16499,0,4858633,
4169,SNUADC/PLETH,d258965608656ec82c1b1265e6ab822ea175b010,16499,0,4858633,
4170,Primus/AWP,e41da1aa59ff8937284548509934216ad522cf49,2920,5008,839467,0.6
4170,Primus/CO2,4f044b4bd2994bc4f7d8c6c21ff1f736307ffa6a,187,49775,839467,0.0
4170,SNUADC/ART,44e25cfd4c381545fe6a4c8f66b8e0ca76c11bfe,281,0,6715735,
4170,SNUADC/ECG_II,de30da50c740ab42088d505d9f1ec403d114fbfe,281,0,6715735,
4170,SNUADC/PLETH,4f9a8eb6f067550c2e14d7ab3a4f048656cf00d3,281,0,6715735,
4171,BIS/EEG1_WAV,09e36490e2f3c65a071243105e5dde218651926e,209,222,714753,
4171,BIS/EEG2_WAV,194b27998f5edbf73ac9adee27b68e30e134819c,209,292,714753,
4171,Primus/AWP,081a16a0a3359b33719ac9b6159586883570ca88,7900,59868,349001,0.0
4171,Primus/CO2,09223d2fe30a7ebb2fc2bbdfbb8f8b07a052cded,131,29927,349001,0.4
4171,SNUADC/ECG_II,515c0cebef0fe99fe2b7df7423c9dcd372eb110f,477,0,2792004,
4171,SNUADC/ECG_V5,fabc0b95bd4c6619296429ae1f91888228e4e159,477,0,2792004,
4171,SNUADC/PLETH,3132b64c2496a4eeae047f4d79d889cf051ea884,477,0,2792004,
4172,BIS/EEG1_WAV,87a860746e65837a0dce6b1d8c105a7ac92d3b61,159,1140,1362639,159.35
4172,BIS/EEG2_WAV,9a0d5ce60eef1058be0bb029d31de16616b54400,159,1807,1362639,25.6
4172,Primus/AWP,c359252bcd3b654372fa4d2dfe2cb8669bfb9ac3,2840,12549,665351,
4172,Primus/CO2,df6e6d60914d384f0347c50e3d4ceb8bbe53f954,131,36697,665351,
4172,SNUADC/ART,8a7626ed77379e2e286fae2c7883603ef5a177ac,453,0,5322807,
4172,SNUADC/ECG_II,e419b48bd88136fd0bf12bb13bb0e0efb37fb9c7,453,0,5322807,
4172,SNUADC/ECG_V5,e24bfce13660ac76a6740a13851ba76eb72502fc,453,0,5322807,
4172,SNUADC/PLETH,a1667d156e8659c848165059b60a62acfd08b009,453,0,5322807,
4173,BIS/EEG1_WAV,e00892af515f0039d369a2fd4c454e7cd64dfb7e,206,736,1099422,15.45
4173,BIS/EEG2_WAV,09b580bcac04223cdb4d1b6c725824be1903b323,206,1148,1099422,12.65
4173,Primus/AWP,c018baeb6d031e4405b49a0ae9939158d033033a,1357,41049,536827,
4173,Primus/CO2,08032561d47dc5cdb0850642c1c6bda3bd00a101,97,58745,536827,
4173,SNUADC/ART,bd9ed87fc60531a50b5c616b4f9d0050d7e1ff30,420,0,4294616,
4173,SNUADC/ECG_II,28703f6220945b7beddd969cfd5da7f47578be5b,420,0,4294616,
4173,SNUADC/PLETH,f34fa0ae20ef9c213dfda6ec262bb003d94c1b76,420,0,4294616,
4174,BIS/EEG1_WAV,608e109b90f83c11a1b7f84c9a8a2832d74336f5,214,789,1285682,
4174,BIS/EEG2_WAV,c2b5d0d54ad28044ac2bb8a01980448562323c68,214,1151,1285682,
4174,Primus/AWP,94ab7c94c33d0fc1ce3d195b4b5896d156bfc92c,49094,0,627775,
4174,Primus/CO2,b4959454e06791ad5a8849d961d5eaf4f37f17ed,47815,70,627775,
4174,SNUADC/ECG_II,f0bbfd823dffcf8fb17cdb46907586d4c332671b,1,0,5022196,0.158767
4174,SNUADC/PLETH,a9e491946a1224123fb3169c66a49865c5ae53bb,1,0,5022196,33.9995
4175,BIS/EEG1_WAV,6339bcf01da27978bb881be80b780d96cc2673f1,28535,1145,4279399,
4175,BIS/EEG2_WAV,8144d3a01456c0bd227706c985b684d1a0139233,28535,5935,4279399,
4175,Primus/AWP,e2b37cb60e5388714bcf10f8924264c5e258ed78,18732,50347,2089550,0.0
4175,Primus/CO2,c40f4d22d6ba3385faafc0e0e024c9d37701b3b6,14090,90865,2089550,0.0
4175,SNUADC/ART,86af6a95600ecd6be3d86ae3ef7351a394417634,110053,0,16716399,
4175,SNUADC/ECG_II,f19e1770a0001062d7d691953fa5cc76f71baffb,110053,0,16716399,
4175,SNUADC/PLETH,dd915fcc55ea769e9e34e9bf5c549ff706712007,110053,0,16716399,
4176,BIS/EEG1_WAV,a5638372169ecfb9a59b0706e1002127a5349f4e,119,0,517799,23.2
4176,BIS/EEG2_WAV,e1121fa7a5ff8974ebd7f42c87fe3e9dab98e63c,119,0,517799,24.85
4176,Primus/AWP,d961a4a4ae6c087dcfd4151b4fa808d2efbda080,1336,63,252832,
4176,Primus/CO2,46652191e1a3ac11bd6e313bdc1bc72552417373,82,47909,252832,
4176,SNUADC/ECG_II,75d00dc2add6d6efa90715629a0227f1f55488a4,454,0,2022652,
4176,SNUADC/ECG_V5,acbf66b64126bf49666a8b68160e89d2dbec78a2,454,0,2022652,
4176,SNUADC/PLETH,03db1ec1731f4cedbb4da6059197de3a7a5692b1,454,0,2022652,
4177,BIS/EEG1_WAV,6c883f416f93e09a058a7be10bfdbab7e79a5901,129,333,603073,11.85
4177,BIS/EEG2_WAV,b1b27ca12128effd8d05d35f7a3147b0e9e74213,129,445,603073,16.0
4177,Primus/AWP,285dedea36a7cd4dbc3055cc979b3767a7d84dac,109,20998,294469,
4177,Primus/CO2,40f6dc4a53613bc81ed1d8377cc75cf3c672a12c,49,46602,294469,
4177,SNUADC/ART,9d1ea9230ef720bc7198b9e1853e9c4447ce3598,254,0,2355752,
4177,SNUADC/ECG_II,151612481a047dbc0c257b4cf1b7dd6abbacaab8,254,0,2355752,
4177,SNUADC/PLETH,ffe03852bfa75dd715ca61ed53ec3de3dc56b97b,254,0,2355752,
4178,Primus/AWP,c0f889c7e71278af9add87ab45de86cba8b879c8,12551,7991,822653,
4178,Primus/CO2,9f0198512fb0e6fc80b1688a7815602648995d4c,9953,31200,822653,
4178,SNUADC/ART,507957b424cd0d315d87a1ed056f04be298195eb,77919,0,6581222,-20.6592
4178,SNUADC/ECG_II,787c0a3a889062ae52c77c65073327e3eba1d4a3,77919,0,6581222,0.119269
4178,SNUADC/PLETH,fdc94737a7d5ff911889d53bf5c89daf53995417,77919,0,6581222,24.5199
4179,BIS/EEG1_WAV,5acd2fa2c439c4a2f1c80e0ff3defdf655974601,5085,2982,2845677,
4179,BIS/EEG2_WAV,57ce82eb7bb08f1c892bcac744248479d75bbe5f,5085,5274,2845677,
4179,Primus/AWP,e7359e460b1b2f3b74df559c4285aca2b2fe958c,5697,38447,1389491,0.1
4179,Primus/CO2,a9dc68cd5f2b9a1b63a73380a5576fef926d7c09,1571,37845,1389491,0.5
4179,SNUADC/ART,f695afb770a77c518b00ca81bcff6635175e933f,9990,0,11115925,
4179,SNUADC/ECG_II,74129e85784fe7a6746c12d3f06f1ede5ea057d3,9990,0,11115925,
4179,SNUADC/ECG_V5,68586c1300e9ca2bb87cea1604350e7c9e8f080d,9990,0,11115925,
4179,SNUADC/PLETH,827d68665d2e7548c3f7d6933fad89ebd0822b36,9990,0,11115925,
4180,BIS/EEG1_WAV,b6727431026bbc949e86b2e6d7c41620b392b94d,194,392,824658,18.55
4180,BIS/EEG2_WAV,65700d9e4423ca37bbe51fccf32bbf0b9239b011,194,513,824658,20.0
4180,Primus/AWP,58e490fb6f326357735d2b8516c72c22c247562d,125,9687,402665,
4180,Primus/CO2,bd3dc45327b68df5f46c94f2336ead86caa51136,125,8535,402665,
4180,SNUADC/ECG_II,4d827aaa85b64a89bac47ae74d644c438e5d811c,8421,0,3221317,
4180,SNUADC/ECG_V5,49233b8517dc01c8d45ca86062a10b4f3a4c3f05,8421,0,3221317,
4180,SNUADC/PLETH,6ee0981cf256fe65b191357984e5629318a59593,8421,0,3221317,
4181,BIS/EEG1_WAV,a64925588133c5a916a501db753ec4c7ffcffc05,8783,564,1129359,
4181,BIS/EEG2_WAV,e42e0c96bd7ae00a9ecfb0bf8e766f400289fd78,8783,678,1129359,
4181,Primus/AWP,18faa8576796af92e3cca42521b59ec949de16fb,3076,15432,551445,
4181,Primus/CO2,a81c54bb6baed34010977e75b732e09e221679e5,1755,34925,551445,
4181,SNUADC/ART,1771f3a01ae7ce311516ea234808f55b5bfe5ee8,13149,0,4411557,292.365
4181,SNUADC/CVP,45565b9bcb7548ddd7a1de85e825d664c3294327,13149,0,4411557,293.352
4181,SNUADC/ECG_II,4b9bb0fef3d67ff2fa806f7cdf11dc1c28333695,13149,0,4411557,0.188391
4181,SNUADC/PLETH,9489a33f416e746f9b7d87672460c568648c01ab,13149,0,4411557,33.6045
4182,BIS/EEG1_WAV,c5b2eca27caca8a2d6cbce2b1d044d15e417166d,2442,0,865674,
4182,BIS/EEG2_WAV,cd84b4563122c780a93eba527cd1168feef682be,2442,0,865674,
4182,Primus/AWP,359be5efad0129c073b9c892d4a0024dcc521567,2611,0,422692,-0.72
4182,Primus/CO2,8518e11146d9881d55c2a9e2fcdc96dacaf33d82,1222,0,422692,1.575
4182,SNUADC/ART,7aa10afed429e8011c5ef737a4a88f54fdaecd80,8966,0,3381536,
4182,SNUADC/CVP,e38a58e56aaae6e6ae2bbbbcd83a53ca49aeae00,8966,0,3381536,
4182,SNUADC/ECG_II,1f9cb91ec4ed661caffded05846f47ca91ad782c,8966,0,3381536,
4182,SNUADC/ECG_V5,064c686a64e5f67e8a6e31ff97528839b2d28230,8966,0,3381536,
4182,SNUADC/PLETH,9997127cde6fa9ef46d93df6a70f600b1e88133e,8966,0,3381536,
4183,BIS/EEG1_WAV,06aabadcc8d75d8c4c63a90c70135c7d45048d15,163,545,636531,-0.9
4183,BIS/EEG2_WAV,c4dde35f16df4a24ddc67c8d0f0c68c18f322193,163,518,636531,-12.4
4183,Primus/AWP,899085072dd9ce1f4dcb8e0612c1368f3d76dc86,1447,35389,310807,
4183,Primus/CO2,0315ce448e368bb5ea2eb55a96fbbade573ec00a,127,50363,310807,
4183,SNUADC/ART,ae570a184a208597aed2efba827fb2d77a9badce,348,0,2486449,
4183,SNUADC/ECG_II,0395e2af99fae1dce17f589083da3851c4404ed7,348,0,2486449,
4183,SNUADC/PLETH,0851c7f15285175c0f1e3a771c9da64e5b7de6bf,348,0,2486449,
4184,BIS/EEG1_WAV,92a76c33f1d619682dbb81d2ae97aef778fbe6bc,207,817,1162975,4.65
4184,BIS/EEG2_WAV,c0585e42a845deffd8638ed6b3a31ead880c3c9e,207,1424,1162975,2.45
4184,Primus/AWP,929371bd73b09154dc1d2a6a71fc22b34c4cd111,2875,39242,567859,
4184,Primus/CO2,5969b645d04d9c1ae6b94be048df579abd698500,229,40671,567859,
4184,SNUADC/ECG_II,90e9fa43fa7c1cb2db86c0f0f942d128c910f7b2,370,0,4542869,
4184,SNUADC/ECG_V5,fc9e8edab01993a46132b3ce5842ab9e01c431fb,370,0,4542869,
4184,SNUADC/PLETH,2f6fba9c7abf8c7062afac438b3702410a5b87fc,370,0,4542869,
4185,BIS/EEG1_WAV,832d075611a455f695b2aec6e9ea25048fa83ef7,194,217,733586,23.9
4185,BIS/EEG2_WAV,3c29a29b2f3612d827078110625992b1b32d065a,194,341,733586,20.3
